"code" "Date" "Group" "Complete" "Speaker" "Process" "Recipient"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "T" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "T" "B" "GT"
"KS" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "GT"
"KS" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"KS" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 0 "T" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "G"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 0 "S" "B" ""
"TP" 514 "A" 0 "T" "B" ""
"TP" 514 "A" 0 "S" "B" ""
"TP" 514 "A" 0 "L" "B" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"GO" 514 "A" 0 "" "" ""
"EA" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "GT"
"IE" 514 "A" 1 "T" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"UC" 514 "A" 0 "A" "B" ""
"TP" 514 "A" 0 "T" "B" ""
"TP" 514 "A" 0 "T" "B" ""
"TP" 514 "A" 1 "A" "B" "GT"
"UC" 514 "A" 1 "T" "B" "GT"
"UC" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "A" "B" "L"
"KS" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "A" "B" "GT"
"OF" 514 "A" 1 "L" "UC" "GT"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "A" "UC" "L"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"UC" 514 "A" 1 "A" "UC" ""
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "GT"
"OF" 514 "A" 1 "A" "B" "GT"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "T" "B" "GT"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "L"
"KS" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"EA" 514 "A" 1 "A" "B" "L"
"EA" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"UC" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "GT"
"UC" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "GT"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "GT"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "A" "B" "GT"
"OF" 514 "A" 1 "T" "B" "GT"
"IE" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "GT"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "T" "B" "GT"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" ""
"TP" 514 "A" 1 "A" "B" ""
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "" "B" ""
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "L" "B" ""
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "T" "B" "Y"
"EA" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"GO" 514 "A" 1 "Y" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "Y" "B" "T"
"OF" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "T" "B" "L"
"KS" 514 "A" 1 "T" "B" "Y"
"OF" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"GO" 514 "A" 1 "Y" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "T" "B" "L"
"EA" 514 "A" 1 "A" "B" "T"
"GO" 514 "A" 1 "Y" "B" "A"
"EA" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "" "B" ""
"IE" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"UC" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "A" "B" "GT"
"IE" 514 "A" 1 "L" "B" "GT"
"IE" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"UC" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" ""
"TP" 514 "A" 1 "L" "B" "Y"
"UC" 514 "A" 1 "A" "B" ""
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" ""
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"KS" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "T"
"KS" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "T" "B" "L"
"UC" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" ""
"UC" 514 "A" 1 "Y" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"GO" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"EA" 514 "A" 1 "Y" "B" "L"
"EA" 514 "A" 1 "L" "B" "Y"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"EA" 514 "A" 1 "A" "B" "L"
"EA" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "Y" "B" "A"
"UC" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "A"
